Gene Species Taxon Signature
7135 S0558 S0558 0.04181905412264968
7135 S1148 S1148 0.04181905412264968
7135 S1100 S1100 0.03744612702617657
7135 S0322 S0322 0.028956650203058397
7135 S0299 S0299 0.0328451951732493
7135 S1189 S1189 0.028956650203058397
7135 S0320 S0320 0.013986729928108167
7135 S0760 S0760 0.03744612702617657
7135 S1177 S1177 0.03744612702617657
7135 S0419 S0419 0.03744612702617657
7135 S0765 S0765 0.03744612702617657
7135 S1462 S1462 0.03744612702617657
7135 S0770 S0770 0.03744612702617657
5G51540 SRR8528391 SRR8528391 0.11723785076035714
5G51540 SRR8528381 SRR8528381 0.08079545345596592
5G51540 S0308 S0308 0.08079545345596592
5G51540 S1052sl S1052sl 0.055797034413372276
5G51540 S0322 S0322 0.02542099513396741
5G51540 S0289 S0289 0.02542099513396741
5G51540 S1223 S1223 0.023209725488390724
5G51540 S0735 S0735 0.023209725488390724
5G51540 S1460 S1460 0.02542099513396741
5G51540 S1235sl S1235sl 0.02542099513396741
5G51540 S1498 S1498 0.02542099513396741
5G51540 S1083 S1083 0.02542099513396741
5G51540 S0724sl S0724sl 0.021239597753791358
5G51540 S1180 S1180 0.023209725488390724
5G51540 S1148 S1148 0.023209725488390724
5G51540 S0645sl S0645sl 0.021239597753791358
5G51540 S0412sl S0412sl 0.021239597753791358
5G51540 S0558 S0558 0.021239597753791358
5G51540 S0641 S0641 0.021239597753791358
5G51540 S0320 S0320 0.021239597753791358
5G23880 PAFTOL_019361 PAFTOL_019361 0.2509961038317792
5G23880 S0735 S0735 0.09008235874289892
5G23880 SRR8528381 SRR8528381 0.09008235874289892
5G23880 S1120 S1120 0.09008235874289892
5G23880 SRR8528354 SRR8528354 0.09008235874289892
5G23880 S1223 S1223 0.09008235874289892
5G23880 S1180 S1180 0.09008235874289892
5G23880 S1148 S1148 0.09008235874289892
5G23880 S0673 S0673 0.007993175322579017
5G23880 S0430 S0430 0.03265751732015128
5G23880 S0322 S0322 0.03265751732015128
5G23880 S0308 S0308 0.03265751732015128
5G23880 S1110 S1110 0.03265751732015128
5G23880 S0645sl S0645sl 0.007993175322579017
5G23880 S1100 S1100 0.007993175322579017
5G23880 S1539 S1539 0.007993175322579017
5G23880 S1375 S1375 0.007993175322579017
5G23880 S0303 S0303 0.03265751732015128
5G23880 S1266sl S1266sl 0.03265751732015128
5G23880 S0748 S0748 0.03265751732015128
5G23880 S0288 S0288 0.03265751732015128
5G23880 S1315 S1315 0.03265751732015128
5G23880 S1249 S1249 0.03265751732015128
5G23880 S0888 S0888 0.03265751732015128
5G23880 S1210 S1210 0.03265751732015128
5G23880 S1260 S1260 0.007945776451628882
5034 MYZV MYZV 0.9962465031607095
5034 CRNC CRNC 0.9962465031607095
5034 HYZL HYZL 0.9962465031607095
5034 S0299 S0299 0.022615872085662625
5034 S1148 S1148 0.2754420965226502
5034 S1100 S1100 0.2754420965226502
5034 S1180 S1180 0.2754420965226502
5034 S0735 S0735 0.2754420965226502
5034 S1223 S1223 0.2754420965226502
5034 S0960 S0960 0.01915235349056103
5034 S1129sl S1129sl 0.01915235349056103
5034 S1128 S1128 0.0113510507582611
5034 S0771 S0771 0.0113510507582611
5034 S1052sl S1052sl 0.007017236237343929
5034 S1451 S1451 0.01026840913588785
5034 S0624 S0624 0.01026840913588785
5034 S1251 S1251 0.01026840913588785
5034 S1475 S1475 0.007017236237343929
5034 S1539 S1539 0.007017236237343929
5034 S0558 S0558 0.005775862129257293
5034 S1235sl S1235sl 0.005775862129257293
5034 S0294 S0294 0.005775862129257293
5034 S0643 S0643 0.005775862129257293
5034 S1189 S1189 0.005775862129257293
5034 S1376 S1376 0.005775862129257293
7024 HYZL HYZL 0.3410757805722451
7024 MYZV MYZV 0.3410757805722451
7024 CRNC CRNC 0.3410757805722451
7024 PAFTOL_019361 PAFTOL_019361 0.3410757805722451
7024 S0405 S0405 0.033819617847671894
7024 S0292 S0292 0.029821128500351464
7024 S1332 S1332 0.029821128500351464
7024 SRR6441723 SRR6441723 0.02547499099764257
7024 ERR2789774 ERR2789774 0.013570780272075067
7024 S0756 S0756 0.022581414313845152
7024 S1370 S1370 0.022581414313845152
7024 S0055 S0055 0.007684774582331143
7024 S0720 S0720 0.013570780272075067
7024 S0558 S0558 0.013570780272075067
7024 S1449 S1449 0.013570780272075067
7024 S1422 S1422 0.013570780272075067
7572 CRNC CRNC 0.25405980891323615
7572 MYZV MYZV 0.25405980891323615
7572 HYZL HYZL 0.25405980891323615
7572 PAFTOL_019361 PAFTOL_019361 0.24973346020252496
7572 S1052sl S1052sl 0.040579786989743044
7572 S1100 S1100 0.15192041080378615
7572 S1189 S1189 0.037918567248140314
7572 S1451 S1451 0.040579786989743044
7572 S1180 S1180 0.15192041080378615
7572 S1148 S1148 0.15192041080378615
7572 S0735 S0735 0.15192041080378615
7572 S1223 S1223 0.15192041080378615
7572 S1128 S1128 0.037918567248140314
7572 S0771 S0771 0.028343714777138842
7572 S0299 S0299 0.028343714777138842
7572 S1251 S1251 0.028343714777138842
7572 S0645sl S0645sl 0.027946203823065483
7572 S1129sl S1129sl 0.028343714777138842
7572 S0758 S0758 0.028343714777138842
7572 S0753 S0753 0.028343714777138842
7572 S0552sl S0552sl 0.0069227951484586775
1G30010 PAFTOL_019361 PAFTOL_019361 0.1617719766615493
1G30010 SRR8528381 SRR8528381 0.1617719766615493
1G30010 S0735 S0735 0.1617719766615493
1G30010 S1148 S1148 0.1617719766615493
1G30010 S1223 S1223 0.1617719766615493
1G30010 S1180 S1180 0.1617719766615493
1G30010 S1100 S1100 0.06618257836584102
1G30010 S1246 S1246 0.06618257836584102
1G30010 S0645sl S0645sl 0.01964599593554606
1G30010 S1120 S1120 0.028096335161024506
1G30010 S0308 S0308 0.028096335161024506
1G30010 S0616 S0616 0.028096335161024506
1G30010 S0748 S0748 0.028096335161024506
1G30010 S0724sl S0724sl 0.028096335161024506
1G30010 S0620 S0620 0.028096335161024506
1G30010 S0303 S0303 0.028096335161024506
1G30010 S1260 S1260 0.028096335161024506
1G30010 S0355 S0355 0.028096335161024506
1G30010 S0322 S0322 0.028096335161024506
1G30010 S1266sl S1266sl 0.028096335161024506
1G30010 S1498 S1498 0.007572001210656127
1G30010 S0294 S0294 0.007572001210656127
1G30010 S1214sl S1214sl 0.007572001210656127
1G30010 S1475 S1475 0.007572001210656127
1G30010 S1052sl S1052sl 0.007572001210656127
1G30010 S0289 S0289 0.004863897720377554
1G30010 S1249 S1249 0.028096335161024506
1G30010 S0430 S0430 0.028096335161024506
1G30010 S0288 S0288 0.028096335161024506
1G30010 S1269 S1269 0.028096335161024506
3G19210 S1269 S1269 0.7079342033653906
3G19210 PAFTOL_019361 PAFTOL_019361 0.26403002144934645
3G19210 S1052sl S1052sl 0.04903526218631125
3G19210 S0735 S0735 0.04903526218631125
3G19210 S1129sl S1129sl 0.03089277335377709
3G19210 S1223 S1223 0.0341970271590745
3G19210 S1180 S1180 0.0341970271590745
3G19210 S1148 S1148 0.03089277335377709
3G19210 S1110 S1110 0.03089277335377709
3G19210 S1128 S1128 0.03089277335377709
3G19210 S0294 S0294 0.03089277335377709
3G19210 S1211 S1211 0.03089277335377709
3G19210 S1100 S1100 0.03089277335377709
3G19210 S0376 S0376 0.03089277335377709
3G19210 S0558 S0558 0.03089277335377709
3G19210 S0478 S0478 0.024835931880567617
3G19210 S1260 S1260 0.01399076349500822
3G19210 S0641 S0641 0.024835931880567617
3G19210 S0345 S0345 0.024835931880567617
3G19210 S0690 S0690 0.024835931880567617
3G19210 S1381 S1381 0.01399076349500822
3G19210 S0888 S0888 0.01399076349500822
5G50320 S0624 S0624 0.10692902775693432
5G50320 PAFTOL_019361 PAFTOL_019361 0.10692902775693432
5G50320 SRR8528381 SRR8528381 0.102477116972986
5G50320 S1251 S1251 0.0951078764393786
5G50320 S0335 S0335 0.0951078764393786
5G50320 S1100 S1100 0.07633759756178272
5G50320 SRR8528365 SRR8528365 0.06489425348637703
5G50320 S1180 S1180 0.06489425348637703
5G50320 S1223 S1223 0.06489425348637703
5G50320 S0735 S0735 0.06489425348637703
5G50320 S0748 S0748 0.019072969586582677
5G50320 S0278 S0278 0.02243911989609116
5G50320 S1189 S1189 0.02243911989609116
5G50320 SRR8528347 SRR8528347 0.02243911989609116
5G50320 S0956 S0956 0.007643875916043177
5G50320 S0724sl S0724sl 0.019072969586582677
5G50320 S1120 S1120 0.019072969586582677
5G50320 S0308 S0308 0.019072969586582677
5G50320 S1148 S1148 0.019072969586582677
5G50320 S0616 S0616 0.011384835155551344
5G50320 S1405 S1405 0.007643875916043177
5G50320 S1269 S1269 0.011384835155551344
5G50320 S0355 S0355 0.011384835155551344
5G50320 S0288 S0288 0.011384835155551344
6717 CRNC CRNC 0.2824387109610866
6717 MYZV MYZV 0.2824387109610866
6717 HYZL HYZL 0.2824387109610866
6717 PAFTOL_019361 PAFTOL_019361 0.2824387109610866
6717 S1223 S1223 0.2824387109610866
6717 S0735 S0735 0.2824387109610866
6717 SRR8528381 SRR8528381 0.11618697074838538
6717 S1180 S1180 0.2824387109610866
6717 S1100 S1100 0.2824387109610866
6717 S1148 S1148 0.2824387109610866
6717 SRR8528370 SRR8528370 0.11618697074838538
6717 S0748 S0748 0.11618697074838538
6717 S0299 S0299 0.01336551313403596
6717 ERR4210213 ERR4210213 0.01336551313403596
6717 S1266sl S1266sl 0.11618697074838538
6717 S1376 S1376 0.011480975686527674
6717 S0673 S0673 0.011480975686527674
6717 SRR8528354 SRR8528354 0.011480975686527674
6717 S0278 S0278 0.011480975686527674
6717 S0407sl S0407sl 0.011480975686527674
6717 S1214sl S1214sl 0.011480975686527674
6717 S0724sl S0724sl 0.11618697074838538
6717 S0308 S0308 0.11618697074838538
6717 S0322 S0322 0.11618697074838538
6717 S1269 S1269 0.11618697074838538
6717 S1249 S1249 0.11618697074838538
6717 S0430 S0430 0.11618697074838538
6717 S0355 S0355 0.11618697074838538
6717 S0620 S0620 0.11618697074838538
6717 S0303 S0303 0.11618697074838538
7324 CRNC CRNC 0.22728781703181142
7324 MYZV MYZV 0.21868939108301455
7324 HYZL HYZL 0.21868939108301455
7324 S1100 S1100 0.1696693194866543
7324 S1148 S1148 0.1696693194866543
7324 S0735 S0735 0.1696693194866543
7324 PAFTOL_019361 PAFTOL_019361 0.1696693194866543
7324 S0771 S0771 0.021713542615258825
7324 S0299 S0299 0.032231337245910215
7324 S1223 S1223 0.1696693194866543
7324 S1180 S1180 0.1696693194866543
7324 S0960 S0960 0.01117807855899228
7324 S1251 S1251 0.032231337245910215
7324 S1451 S1451 0.032231337245910215
7324 S0624 S0624 0.032231337245910215
7324 S0278 S0278 0.032231337245910215
7324 S0645sl S0645sl 0.032231337245910215
7324 S0281 S0281 0.032231337245910215
7324 S0320 S0320 0.032231337245910215
7324 S0289 S0289 0.032231337245910215
7324 S1083 S1083 0.032231337245910215
7324 S1498 S1498 0.032231337245910215
7324 SRR11470320 SRR11470320 0.032231337245910215
7324 S0951 S0951 0.031225193547501903
4744 CRNC CRNC 0.28287687539892276
4744 MYZV MYZV 0.28287687539892276
4744 HYZL HYZL 0.28287687539892276
4744 S1100 S1100 0.12046562281179592
4744 S0735 S0735 0.12046562281179592
4744 S1223 S1223 0.12046562281179592
4744 S1498 S1498 0.030996482744754996
4744 S0724sl S0724sl 0.015281732143326175
4744 S1266sl S1266sl 0.012198293417027916
4744 ERR2789774 ERR2789774 0.0160090031457848
4744 S1460 S1460 0.0160090031457848
4744 S1235sl S1235sl 0.0160090031457848
4744 S1052sl S1052sl 0.012198293417027916
4744 SRR11470320 SRR11470320 0.009950873355954163
4744 S0894 S0894 0.009950873355954163
4744 S0427 S0427 0.00900665918642379
4744 S0756 S0756 0.00900665918642379
4744 S0405 S0405 0.00900665918642379
4744 S1083 S1083 0.009950873355954163
4744 S1102 S1102 0.009950873355954163
4744 S1269 S1269 0.009950873355954163
4744 S1250sl S1250sl 0.009950873355954163
4744 S0303 S0303 0.002669231226672679
4744 S1246 S1246 0.002669231226672679
4744 S1539 S1539 0.002669231226672679
4744 S0689 S0689 0.002669231226672679
5G26820 S1148 S1148 0.1321699234520408
5G26820 S0735 S0735 0.1321699234520408
5G26820 S0748 S0748 0.1321699234520408
5G26820 S1100 S1100 0.1321699234520408
5G26820 S1180 S1180 0.1321699234520408
5G26820 S0294 S0294 0.1321699234520408
5G26820 S0888 S0888 0.1321699234520408
5G26820 SRR8528381 SRR8528381 0.05763611195373971
5G26820 S1102 S1102 0.05763611195373971
5G26820 S0320 S0320 0.04039006999262479
5G26820 S1250sl S1250sl 0.04039006999262479
5G26820 S1211 S1211 0.02093439164175002
5G26820 S0742 S0742 0.02093439164175002
5G26820 S0412sl S0412sl 0.02093439164175002
5G26820 S1239 S1239 0.04039006999262479
5G26820 SRR8528347 SRR8528347 0.04039006999262479
5G26820 S0624 S0624 0.04039006999262479
5G26820 S0407sl S0407sl 0.04039006999262479
5G26820 S0289 S0289 0.04039006999262479
5G26820 SRR8528354 SRR8528354 0.04039006999262479
1G57770 S1120 S1120 0.2181836178444537
1G57770 S1238sl S1238sl 0.2181836178444537
1G57770 S0345 S0345 0.2181836178444537
1G57770 S1239 S1239 0.2181836178444537
1G57770 S1187sl S1187sl 0.2181836178444537
1G57770 S0960 S0960 0.027446536275891442
1G57770 S1375 S1375 0.08051342153769458
1G57770 S1052sl S1052sl 0.08051342153769458
1G57770 S0292 S0292 0.027446536275891442
1G57770 S0294 S0294 0.027446536275891442
1G57770 SRR8528354 SRR8528354 0.01525829216914471
1G57770 S0281 S0281 0.01525829216914471
1G57770 SRR8528357 SRR8528357 0.01525829216914471
1G57770 S1376 S1376 0.014700084706090386
1G57770 S1366 S1366 0.008503489521987744
1G57770 S0616 S0616 0.008503489521987744
1G57770 S0748 S0748 0.008503489521987744
1G57770 SRR8528391 SRR8528391 0.006735871085400068
1G57770 S1449 S1449 0.007029705759994692
1G57770 S1102 S1102 0.007029705759994692
1G57770 S0742 S0742 0.006735871085400068
1G57770 S0412sl S0412sl 0.006735871085400068
1G57770 S0293 S0293 0.006735871085400068
1G57770 S1235sl S1235sl 0.006735871085400068
1G57770 SRR8528336 SRR8528336 0.006735871085400068
5670 S0407sl S0407sl 0.20406582613208216
5670 CRNC CRNC 0.5118218479883944
5670 MYZV MYZV 0.5118218479883944
5670 HYZL HYZL 0.5118218479883944
5670 PAFTOL_019361 PAFTOL_019361 0.14372876643397992
5670 S1052sl S1052sl 0.10059433024502738
5670 SRR8528381 SRR8528381 0.02633076461892909
5670 S1100 S1100 0.04819560467009637
5670 S0278 S0278 0.04819560467009637
5670 S0299 S0299 0.04819560467009637
5670 S0345 S0345 0.02633076461892909
5670 S0196sl S0196sl 0.02633076461892909
5670 S0735 S0735 0.02633076461892909
5670 S1148 S1148 0.02633076461892909
5670 S0294 S0294 0.02633076461892909
5670 S0355 S0355 0.02633076461892909
5670 S0308 S0308 0.02633076461892909
5670 S1223 S1223 0.02633076461892909
5670 S1120 S1120 0.008231243942672141
5670 S0616 S0616 0.008231243942672141
5670 S1251 S1251 0.02633076461892909
5670 S1180 S1180 0.02633076461892909
5670 SRR8528347 SRR8528347 0.02633076461892909
5670 S1475 S1475 0.02633076461892909
5670 S0645sl S0645sl 0.02633076461892909
6448 MYZV MYZV 0.34324657507686174
6448 CRNC CRNC 0.34324657507686174
6448 HYZL HYZL 0.34324657507686174
6448 S0400 S0400 0.13547839716180032
6448 PAFTOL_019361 PAFTOL_019361 0.15739733872327633
6448 S0960 S0960 0.15739733872327633
6448 S0293 S0293 0.13547839716180032
6448 S1187sl S1187sl 0.0982755445509632
6448 S0753 S0753 0.0982755445509632
6448 S1246 S1246 0.0982755445509632
6448 S1451 S1451 0.0982755445509632
6448 S0656sl S0656sl 0.0982755445509632
6448 S0320 S0320 0.0982755445509632
6448 S0735 S0735 0.08516531577761578
6448 ERR4210213 ERR4210213 0.07053536135011675
6448 S1223 S1223 0.08516531577761578
6448 S1100 S1100 0.08516531577761578
6448 S0690 S0690 0.0982755445509632
6448 S1148 S1148 0.08516531577761578
6448 S1180 S1180 0.08516531577761578
6448 S1475 S1475 0.0982755445509632
6448 S0899 S0899 0.0982755445509632
5G65990 S1405 S1405 0.08523869557413051
5G65990 S1250sl S1250sl 0.08523869557413051
5G65990 SRR8528354 SRR8528354 0.08523869557413051
5G65990 SRR8528391 SRR8528391 0.0814250969632775
5G65990 SRR8528381 SRR8528381 0.0814250969632775
5G65990 S0427 S0427 0.0814250969632775
5G65990 S0320 S0320 0.05990432778508053
5G65990 SRR8528370 SRR8528370 0.05990432778508053
5G65990 S1539 S1539 0.023151506214438643
5G65990 S1100 S1100 0.04104840736027512
5G65990 S1223 S1223 0.04104840736027512
5G65990 S1148 S1148 0.04104840736027512
5G65990 S1180 S1180 0.04104840736027512
5G65990 S0735 S0735 0.04104840736027512
5G65990 S0294 S0294 0.04104840736027512
5G65990 S1210 S1210 0.014414213304641524
5G65990 S1381 S1381 0.018918663969718284
5G65990 S0345 S0345 0.018918663969718284
5G65990 S1266sl S1266sl 0.014414213304641524
5G65990 S0289 S0289 0.014414213304641524
5G65990 SRR8528347 SRR8528347 0.014414213304641524
5G65990 S1245 S1245 0.0011616228826169795
6649 S0320 S0320 0.27541867516604596
6649 S0407sl S0407sl 0.27541867516604596
6649 S1148 S1148 0.039017845915432024
6649 CRNC CRNC 0.26038483638203175
6649 MYZV MYZV 0.26038483638203175
6649 HYZL HYZL 0.26038483638203175
6649 PAFTOL_019361 PAFTOL_019361 0.21756519368491203
6649 S1315 S1315 0.039017845915432024
6649 S1214sl S1214sl 0.039017845915432024
6649 S0959 S0959 0.039017845915432024
6649 S1189 S1189 0.039017845915432024
6649 S0335 S0335 0.039017845915432024
6649 S0735 S0735 0.014597868159457229
6649 S1223 S1223 0.014597868159457229
6649 S1129sl S1129sl 0.039017845915432024
6649 S1128 S1128 0.039017845915432024
6649 S1120 S1120 0.039017845915432024
6649 S0616 S0616 0.02248177828374862
6649 S0964 S0964 0.02248177828374862
6649 S1110 S1110 0.0014607373822389115
6649 S1498 S1498 0.014597868159457229
6649 S1180 S1180 0.014597868159457229
6649 SRR11470320 SRR11470320 0.014597868159457229
1G61600 S0735 S0735 0.31110944817265535
1G61600 S1148 S1148 0.31110944817265535
1G61600 S1100 S1100 0.31110944817265535
1G61600 S1180 S1180 0.31110944817265535
1G61600 S1223 S1223 0.31110944817265535
1G61600 S1245 S1245 0.06423894328351298
1G61600 S1539 S1539 0.04496291764805654
1G61600 S1315 S1315 0.032515285371401595
1G61600 SRR8528391 SRR8528391 0.04496291764805654
1G61600 S0742 S0742 0.013861705868609832
1G61600 S1260 S1260 0.013861705868609832
1G61600 SRR8528354 SRR8528354 0.04496291764805654
1G61600 SRR8528370 SRR8528370 0.04496291764805654
1G61600 S0899 S0899 0.04496291764805654
1G61600 SRR8528347 SRR8528347 0.04496291764805654
1G61600 S1498 S1498 0.021799693694066764
5G45900 S0335 S0335 0.04499224506797558
5G45900 S1100 S1100 0.03943380267146926
5G45900 S1052sl S1052sl 0.03943380267146926
5G45900 SRR8528354 SRR8528354 0.03943380267146926
5G45900 S1539 S1539 0.03943380267146926
5G45900 SRR8528365 SRR8528365 0.03943380267146926
5G45900 S0724sl S0724sl 0.03943380267146926
5G45900 S1498 S1498 0.03943380267146926
5G45900 S1269 S1269 0.01564768339859952
5G45900 S0320 S0320 0.018148419752493983
5G45900 S1246 S1246 0.018148419752493983
5G45900 S1245 S1245 0.018148419752493983
5G45900 S0735 S0735 0.01564768339859952
5G45900 S0620 S0620 0.01564768339859952
5G45900 S1180 S1180 0.01319908459423456
5G45900 S1266sl S1266sl 0.004273759499382017
5G50170 S1223 S1223 0.11817028389187628
5G50170 S1120 S1120 0.027040999463856505
5G50170 S0288 S0288 0.014613660921103628
5G50170 S1180 S1180 0.1033625733479771
5G50170 S1148 S1148 0.1033625733479771
5G50170 S0735 S0735 0.1033625733479771
5G50170 S1100 S1100 0.1033625733479771
5G50170 S0748 S0748 0.014613660921103628
5G50170 S0964 S0964 0.014613660921103628
5G50170 SRR8528391 SRR8528391 0.014613660921103628
5G50170 S0558 S0558 0.014613660921103628
5G50170 S1260 S1260 0.001652958803375935
5G50170 S0956 S0956 0.014613660921103628
5G50170 S0322 S0322 0.0007717737986192447
5G50170 S0742 S0742 0.014613660921103628
5G50170 SRR8528381 SRR8528381 0.014613660921103628
5G50170 S0335 S0335 0.014613660921103628
5G50170 S1189 S1189 0.014613660921103628
5G50170 S0771 S0771 0.014613660921103628
5G50170 S0960 S0960 0.014613660921103628
5G50170 S0758 S0758 0.014613660921103628
5G50170 S0412sl S0412sl 0.014613660921103628
5G50170 SRR8528365 SRR8528365 0.0019628472464198366
5G50170 S0959 S0959 0.0019628472464198366
4G36180 S0288 S0288 0.3911164441626521
4G36180 S0412sl S0412sl 0.1317357980420079
4G36180 PAFTOL_019361 PAFTOL_019361 0.08654475148398703
4G36180 S0308 S0308 0.06522037682063025
4G36180 S1269 S1269 0.06522037682063025
4G36180 S1266sl S1266sl 0.06522037682063025
4G36180 S0430 S0430 0.06522037682063025
4G36180 S1249 S1249 0.06522037682063025
4G36180 S0303 S0303 0.06522037682063025
4G36180 S0748 S0748 0.06522037682063025
4G36180 S0724sl S0724sl 0.06522037682063025
4G36180 S0320 S0320 0.028040820222545462
4G36180 S1180 S1180 0.010641018987176794
4G36180 S0620 S0620 0.06522037682063025
4G36180 S0322 S0322 0.06522037682063025
4G36180 S0355 S0355 0.06522037682063025
4G36180 S0888 S0888 0.06522037682063025
4G36180 S0952 S0952 0.06522037682063025
4G36180 S0299 S0299 0.017043455990501246
4G36180 S0735 S0735 0.008206275235503331
4G36180 S1223 S1223 0.008206275235503331
4G36180 S1315 S1315 0.06522037682063025
4G36180 S1110 S1110 0.06522037682063025
4G36180 S1210 S1210 0.06522037682063025
4G36180 S0616 S0616 0.06522037682063025
4G36180 S1260 S1260 0.06522037682063025
1G55590 PAFTOL_019361 PAFTOL_019361 0.19109137367807202
1G55590 S0293 S0293 0.19109137367807202
1G55590 SRR8528381 SRR8528381 0.10837891460381976
1G55590 S0735 S0735 0.09142341068526195
1G55590 S0299 S0299 0.044757352159978704
1G55590 S0320 S0320 0.044757352159978704
1G55590 S1180 S1180 0.09142341068526195
1G55590 S1223 S1223 0.09142341068526195
1G55590 S1100 S1100 0.09142341068526195
1G55590 S1148 S1148 0.09142341068526195
1G55590 S1475 S1475 0.044757352159978704
1G55590 S0645sl S0645sl 0.044757352159978704
1G55590 S0376 S0376 0.044757352159978704
1G55590 S0294 S0294 0.044757352159978704
1G55590 S1052sl S1052sl 0.044757352159978704
1G55590 S1315 S1315 0.044757352159978704
1G55590 S1120 S1120 0.044757352159978704
1G55590 S0888 S0888 0.044757352159978704
1G55590 S1539 S1539 0.00934046395791163
1G55590 SRR8528361 SRR8528361 0.012668009734122252
1G55590 S1189 S1189 0.012668009734122252
1G55590 S0278 S0278 0.00934046395791163
1G55590 S0407sl S0407sl 0.00934046395791163
1G55590 SRR8528347 SRR8528347 0.00934046395791163
6458 MYZV MYZV 0.3212838043486078
6458 CRNC CRNC 0.3212838043486078
6458 HYZL HYZL 0.3212838043486078
6458 PAFTOL_019361 PAFTOL_019361 0.27509486316907006
6458 S0299 S0299 0.07264549040244384
6458 S0320 S0320 0.07264549040244384
6458 S0951 S0951 0.07264549040244384
6458 S1187sl S1187sl 0.07264549040244384
6458 S1251 S1251 0.07264549040244384
6458 S0327 S0327 0.07264549040244384
6458 S1148 S1148 0.005488927304769293
6458 S0289 S0289 0.07264549040244384
6458 S0278 S0278 0.07264549040244384
6458 S1239 S1239 0.07264549040244384
6458 S1451 S1451 0.07264549040244384
6458 S0407sl S0407sl 0.07264549040244384
6458 S0428sl S0428sl 0.07264549040244384
6458 S0624 S0624 0.07264549040244384
6458 S0645sl S0645sl 0.06339897269069086
6458 S1475 S1475 0.06339897269069086
6458 S0478 S0478 0.06339897269069086
6458 S0417 S0417 0.00909136777212029
6458 S0673 S0673 0.00909136777212029
5866 MYZV MYZV 0.26349625461569676
5866 HYZL HYZL 0.26349625461569676
5866 CRNC CRNC 0.26349625461569676
5866 PAFTOL_019361 PAFTOL_019361 0.26349625461569676
5866 S1120 S1120 0.08556108767283122
5866 S0558 S0558 0.06750610247974448
5866 S1211 S1211 0.06421575695551461
5866 S1449 S1449 0.06421575695551461
5866 S0478 S0478 0.06421575695551461
5866 S1381 S1381 0.06421575695551461
5866 S1052sl S1052sl 0.06421575695551461
5866 S0294 S0294 0.030903914187655725
5866 S0289 S0289 0.030903914187655725
5866 S0427 S0427 0.030903914187655725
5866 S0756 S0756 0.030903914187655725
5866 S0308 S0308 0.030903914187655725
5866 S1238sl S1238sl 0.030903914187655725
5866 S0292 S0292 0.019922958482356253
5866 S1223 S1223 0.019922958482356253
5866 S1148 S1148 0.019922958482356253
5866 S0724sl S0724sl 0.0018890482246996293
7331 PAFTOL_019361 PAFTOL_019361 0.159362011246301
7331 MYZV MYZV 0.159362011246301
7331 HYZL HYZL 0.13330442449943397
7331 S0478 S0478 0.0807127187169035
7331 SRR11470320 SRR11470320 0.06244830739100911
7331 S1083 S1083 0.04346098282433256
7331 S0308 S0308 0.04346098282433256
7331 S0720 S0720 0.040220415294127544
7331 S1223 S1223 0.040220415294127544
7331 S0407sl S0407sl 0.040220415294127544
7331 S1451 S1451 0.040220415294127544
7331 S0428sl S0428sl 0.040220415294127544
7331 S0278 S0278 0.023785963444061756
7331 S1266sl S1266sl 0.023785963444061756
7331 S1260 S1260 0.023785963444061756
7331 S0795 S0795 0.023785963444061756
7331 S0770 S0770 0.023785963444061756
7331 S1315 S1315 0.023785963444061756
7331 S0760 S0760 0.023785963444061756
7331 S0888 S0888 0.0014895182261026273
3G01150 S0478 S0478 0.08499366055113174
3G01150 S1475 S1475 0.08499366055113174
3G01150 S0278 S0278 0.05982711554946755
3G01150 S1315 S1315 0.05982711554946755
3G01150 SRR11470320 SRR11470320 0.04097283987145292
3G01150 S1498 S1498 0.04097283987145292
3G01150 SRR8528347 SRR8528347 0.04097283987145292
3G01150 S1083 S1083 0.04097283987145292
3G01150 S1180 S1180 0.04097283987145292
3G01150 S1148 S1148 0.04097283987145292
3G01150 S0735 S0735 0.04097283987145292
3G01150 S1251 S1251 0.04097283987145292
3G01150 S0320 S0320 0.04097283987145292
3G01150 S1266sl S1266sl 0.03014287304245228
3G01150 S0888 S0888 0.03014287304245228
3G01150 S1250sl S1250sl 0.012974650012707974
3G01150 S1332 S1332 0.008316810669790061
3G01150 S0430 S0430 0.008400862921264867
3G01150 S0288 S0288 0.008400862921264867
6893 S0376 S0376 1.1728204471965264
6893 S1539 S1539 1.1728204471965264
6893 MYZV MYZV 1.1728204471965264
6893 HYZL HYZL 1.1728204471965264
6893 CRNC CRNC 1.1728204471965264
6893 S0724sl S0724sl 0.15363021379497327
6893 S0748 S0748 0.15363021379497327
6893 S1269 S1269 0.15363021379497327
6893 S1120 S1120 0.15363021379497327
6893 S1266sl S1266sl 0.15363021379497327
6893 S1422 S1422 0.15363021379497327
6893 S1100 S1100 0.022965888784399174
6893 SRR11470320 SRR11470320 0.022965888784399174
6893 S1376 S1376 0.022965888784399174
6893 S0281 S0281 0.021087657993860143
6893 SRR6441723 SRR6441723 0.021087657993860143
6995 MYZV MYZV 0.7260787547724062
6995 CRNC CRNC 0.7260787547724062
6995 HYZL HYZL 0.7260787547724062
6995 S1315 S1315 0.048794724290731055
6995 S1249 S1249 0.023159952586392446
6995 S1180 S1180 0.048794724290731055
6995 S0735 S0735 0.048794724290731055
6995 S1223 S1223 0.048794724290731055
6995 S1539 S1539 0.048794724290731055
6995 S_670 S_670 0.048794724290731055
