"","genes","no_samples_before","no_samples_cleaned","no_samples_removed","fraction_samples_removed","gene_length","dist_raw_mean","dist_raw_min","dist_raw_max","dist_raw_stdev","dist_raw_CI_95_lower","dist_raw_CI_95_upper","N_sites","N_taxa","t_Entropy","t_predicted_threshold_Entropy","t_predicted_TPR_Entropy","t_predicted_FPR_Entropy","Risk_Entropy","t_Entropyvar","t_predicted_threshold_Entropyvar","t_predicted_TPR_Entropyvar","t_predicted_FPR_Entropyvar","Risk_Entropyvar","gene_tree_mean_node_support","gene_tree_clocklikeliness","mean_SNP_prop","genes_non_saturated","genes_high_BS","genes_clocklike","genes_SNP_prop_low","genes_alignments_long","genes_to_keep"
"525","5449",391,374,17,0.0434782608695652,743,0.0812748446836062,0,0.277777777777778,0.0425227324426984,0.0809592704239713,0.0815904189432412,568,374,126.78,21.1,0.79,0.36,"low.risk",61.76,29.91,0.85,0.03,"low.risk",83.4366576819407,0.136785028128447,0.0207578769319373,1,1,1,0,1,0
"526","5454",351,315,36,0.102564102564103,534,0.0737304817318315,0,0.274599542334096,0.0403262830100695,0.0733750617741023,0.0740859016895608,471,315,105.23,18.86,0.77,0.32,"low.risk",52.48,29.37,0.86,0.04,"low.risk",76.2852564102564,0.144752589338458,0.0209145845723083,1,1,1,0,1,0
"527","5460",328,303,25,0.0762195121951219,306,0.083544811582784,0,0.297029702970297,0.04122101939404,0.0831670928533451,0.0839225303122229,249,303,80,12.34,0.69,0.21,"low.risk",66.22,27.14,0.89,0.05,"low.risk",77.3933333333333,0.165714431305963,0.0261620931415782,1,1,1,0,1,0
"528","5463",289,259,30,0.103806228373702,255,0.0619802174370525,0,0.301960784313725,0.0513254770936024,0.0614298508211988,0.0625305840529062,177,259,42.95,9.64,0.65,0.15,"low.risk",18.56,25.77,0.92,0.07,"high.risk",71.92578125,0.472032303509592,0.0537304732491787,0,0,0,0,1,0
"529","5464",291,267,24,0.0824742268041238,242,0.0888037829392155,0,0.350210970464135,0.0541498249681049,0.0882405623789451,0.0893670034994858,167,267,113.31,9.18,0.65,0.14,"low.risk",50.05,26.05,0.91,0.07,"low.risk",76.4734848484848,0.179135607991624,0.0586457335762631,1,1,1,0,0,0
"530","5469",216,198,18,0.0833333333333334,216,0.054509678463304,0,0.268867924528302,0.0425454547298923,0.0539125366190009,0.0551068203076071,149,198,70.68,8.67,0.63,0.12,"low.risk",17.48,24.22,0.93,0.09,"high.risk",70.7846153846154,0.24467054408873,0.060314681491092,0,0,1,0,0,0
"531","5477",331,297,34,0.102719033232628,357,0.0720993905794522,0,0.347826086956522,0.0636123036379594,0.0715046985866141,0.0726940825722904,248,297,89.05,12.31,0.69,0.21,"low.risk",42.7,27.16,0.89,0.05,"low.risk",71.1734693877551,0.165844741969384,0.0422066257094884,1,0,1,0,1,0
"532","5489",323,301,22,0.0681114551083591,114,0.0794728434059405,0,0.300970873786408,0.0448683947151001,0.0790589663145823,0.0798867204972987,91,301,36.62,5.15,0.59,0.07,"low.risk",26.45,24.85,0.93,0.08,"low.risk",63.493006993007,0.214421585667612,0.0167210485223352,1,0,1,1,0,0
"533","5502",336,302,34,0.101190476190476,493,0.0789479473523001,0,0.272727272727273,0.0404787822473599,0.0785757996224204,0.0793200950821797,395,302,112.66,16.9,0.74,0.28,"low.risk",54.02,28.69,0.87,0.04,"low.risk",75.438127090301,0.224173575517411,0.0222026902665399,1,1,1,0,1,0
"534","5513",309,272,37,0.119741100323625,219,0.0795038757121717,0,0.327956989247312,0.0323119386551093,0.0791739841024765,0.0798337673218668,208,272,54.08,10.88,0.67,0.18,"low.risk",33.72,26.68,0.9,0.06,"low.risk",71.0631970260223,0.243868691973251,0.0136200582027174,1,0,1,1,0,0
"535","5528",342,293,49,0.14327485380117,450,0.0703272333089773,0,0.297945205479452,0.0346530334347622,0.0699988421934433,0.0706556244245114,421,293,97.27,17.62,0.75,0.29,"low.risk",50.92,29.54,0.86,0.04,"low.risk",75.5206896551724,0.0964272942536122,0.0132928366430641,1,1,1,1,1,1
"536","5531",320,296,24,0.075,261,0.0790625048019356,0,0.317708333333333,0.0381666422127277,0.0787044889806731,0.0794205206231981,232,296,67.02,11.73,0.68,0.2,"low.risk",43.96,27,0.9,0.05,"low.risk",76.061433447099,0.211359212261345,0.01836224851894,1,1,1,1,1,1
"537","5536",306,289,17,0.0555555555555556,243,0.0943255031522721,0,0.331775700934579,0.0494311349165398,0.0938505714754904,0.0948004348290537,214,289,59.84,11.06,0.67,0.18,"low.risk",35.21,26.36,0.91,0.06,"low.risk",75.541958041958,0.237930539295761,0.0210742368603987,1,1,1,0,0,0
"538","5551",343,310,33,0.0962099125364432,540,0.058562391285529,0,0.273333333333333,0.0357653414134223,0.0582420769668761,0.0588827056041818,432,310,102.52,17.88,0.76,0.3,"low.risk",49.38,28.94,0.87,0.04,"low.risk",78.7687296416938,0.163449102008511,0.0309467895215535,1,1,1,0,1,0
"539","5578",329,327,2,0.00607902735562305,153,0.0955894589108345,0,0.313725490196078,0.0502527511828223,0.0951628301616932,0.0960160876599759,118,327,59.18,6.65,0.62,0.11,"low.risk",43.37,25.26,0.92,0.07,"low.risk",62.5325077399381,0.266318730533393,0.0451854416326892,1,0,1,0,0,0
"540","5594",314,288,26,0.0828025477707006,645,0.0832501536972064,0,0.167701863354037,0.0284475213945908,0.0829758807022343,0.0835244266921785,535,288,101.85,20.46,0.78,0.33,"low.risk",54.79,28.39,0.88,0.04,"low.risk",82.0105263157895,0.404918619485115,0.0228420458091582,1,1,0,0,1,0
"541","5596",392,365,27,0.0688775510204082,1277,0.0732476972063995,0,0.282287822878229,0.0423238932285133,0.0729258427787105,0.0735695516340885,1081,365,157.72,30.45,0.85,0.44,"low.risk",130.74,34.68,0.82,0.04,"low.risk",86.1353591160221,0.263104576594265,0.0151465327961706,1,1,1,1,1,1
"542","5599",393,360,33,0.083969465648855,1390,0.0688634015528602,0,0.271662763466042,0.043491090963404,0.0685280710571805,0.0691987320485399,1095,360,244.79,30.66,0.85,0.44,"low.risk",124.01,35.44,0.82,0.04,"low.risk",83.3921568627451,0.0927447159588166,0.0286523126893437,1,1,1,0,1,0
"543","5614",355,313,42,0.11830985915493,1476,0.0865539790611661,0,0.326235093696763,0.0516999784146511,0.0860953994406028,0.0870125586817295,1206,313,212.62,32.34,0.85,0.44,"low.risk",140.17,36.81,0.82,0.06,"low.risk",87.0741935483871,0.193379566785575,0.0285121987111744,1,1,1,0,1,0
"544","5620",342,322,20,0.0584795321637427,980,0.102021330984843,0,0.322851153039832,0.0545087519739593,0.101551372984916,0.102491288984769,761,322,111.27,25.1,0.82,0.39,"low.risk",73.57,32.18,0.84,0.03,"low.risk",82.987460815047,0.176637440314705,0.0246855894394186,1,1,1,0,1,0
"545","5634",329,301,28,0.0851063829787234,193,0.097626868844407,0,0.333333333333333,0.0431492342702453,0.097228849711173,0.098024887977641,162,301,54.11,8.86,0.65,0.15,"low.risk",46.28,26.17,0.91,0.06,"low.risk",64.2684563758389,0.472284620217508,0.0177007027295673,1,0,0,1,0,0
"546","5639",336,303,33,0.0982142857142857,873,0.0902720717338308,0,0.302132701421801,0.0466861276532693,0.0898442748215069,0.0906998686461548,775,303,132.27,25.39,0.82,0.39,"low.risk",84.83,31.34,0.85,0.03,"low.risk",83.1733333333333,0.189196369445036,0.0207405479688405,1,1,1,0,1,0
"547","5642",263,230,33,0.125475285171103,217,0.0803927326293872,0,0.305825242718447,0.0359243805450595,0.0799588316010676,0.0808266336577068,200,230,70.5,10.72,0.67,0.16,"low.risk",50.39,25.94,0.91,0.07,"low.risk",68.8982300884956,0.34030997460184,0.0119231954201372,1,0,0,1,0,0
"548","5644",334,302,32,0.0958083832335329,496,0.0857442457391972,0,0.292343387470998,0.0433732172034939,0.0853454875892801,0.0861430038891143,392,302,94.23,16.81,0.74,0.28,"low.risk",72.39,28.76,0.87,0.04,"low.risk",79.6789297658863,0.137483119423887,0.0253470169625339,1,1,1,0,1,0
"549","5656",260,216,44,0.169230769230769,196,0.0762479524835927,0,0.229591836734694,0.032587729389497,0.0758287790750686,0.0766671258921167,195,216,63.57,10.59,0.66,0.16,"low.risk",45.14,25.54,0.91,0.08,"low.risk",68.8028169014084,0.181850348667305,0.00988557236449175,1,0,1,1,0,0
"550","5660",272,264,8,0.0294117647058824,371,0.108269282106354,0,0.328767123287671,0.0481791022259708,0.107762458194662,0.108776106018045,322,264,87.54,14.87,0.72,0.24,"low.risk",50.03,27.46,0.89,0.05,"low.risk",77.7739463601533,0.20427367754995,0.0194062171996693,1,1,1,1,1,1
"551","5664",345,312,33,0.0956521739130435,705,0.0804834901650194,0,0.29776247848537,0.0509312895787591,0.0800302784733516,0.0809367018566872,605,312,116.58,21.97,0.79,0.35,"low.risk",86.08,30.35,0.85,0.03,"low.risk",78.8932038834951,0.124610923936193,0.0223000056180831,1,1,1,0,1,0
"552","5670",386,355,31,0.0803108808290155,828,0.0710941310444594,0,0.260869565217391,0.0394596677451033,0.0707855927522845,0.0714026693366342,744,355,127.56,24.74,0.82,0.4,"low.risk",90.37,32.62,0.83,0.03,"low.risk",79.2784090909091,0.171929508506101,0.0179038574071696,1,1,1,1,1,1
"553","5699",330,299,31,0.093939393939394,308,0.0718313074645103,0,0.292307692307692,0.033653270218964,0.0715188014107925,0.0721438135182281,271,299,76.12,13.11,0.7,0.22,"low.risk",34.63,27.58,0.89,0.05,"low.risk",74.0745762711864,0.137984755186166,0.0223873338522813,1,0,1,0,1,0
"554","5702",350,316,34,0.0971428571428572,611,0.0854074990265239,0,0.312260536398467,0.0456292527875639,0.0850066155190006,0.0858083825340471,453,316,81.23,18.41,0.76,0.31,"low.risk",46.39,29.39,0.86,0.04,"low.risk",83.3738019169329,0.157442814402353,0.0300943080519461,1,1,1,0,1,0
"555","5703",321,306,15,0.0467289719626168,338,0.0758220481584783,0,0.297794117647059,0.0443002073578925,0.0754201005215169,0.0762239957954397,291,306,83.08,13.77,0.71,0.24,"low.risk",56.3,27.26,0.89,0.05,"low.risk",76.0431893687708,0.126141335544151,0.0214242006098858,1,1,1,0,1,0
"556","5716",313,310,3,0.00958466453674123,62,0.049707332058719,0,0.241935483870968,0.040676238820873,0.0493430357537388,0.0500716283636993,55,310,28.7,2.62,0.55,0.02,"low.risk",NA,23.89,0.95,0.1,"low.risk",35.0090909090909,0.637171831964408,0.0232682306573623,1,0,0,0,0,0
"557","5721",340,313,27,0.0794117647058824,561,0.0797672386835314,0,0.268817204301075,0.0425163566688724,0.0793901179320956,0.0801443594349672,472,313,141.49,18.89,0.77,0.32,"low.risk",50.65,28.73,0.87,0.04,"low.risk",80.7903225806452,0.146851985801782,0.0289525833013086,1,1,1,0,1,0
"558","5733",307,281,26,0.0846905537459284,58,0.0680635888364799,0,0.327272727272727,0.044574193524009,0.0676231072382013,0.0685040704347586,52,281,28.78,2.44,0.55,0.01,"low.risk",14.14,24.08,0.95,0.1,"high.risk",44.3441295546559,0.197993975967599,0.0157233373536693,0,0,1,1,0,0
"559","5744",317,302,15,0.0473186119873817,309,0.107537579567186,0,0.318791946308725,0.0541426230648664,0.10703981127613,0.108035347858243,177,302,66.42,9.52,0.66,0.16,"low.risk",30.31,25.51,0.92,0.07,"low.risk",76.8026755852843,0.164393965290778,0.0579093522454764,1,1,1,0,1,0
"560","5770",321,299,22,0.0685358255451713,979,0.0609262905800131,0,0.152241918665276,0.0216267483996091,0.0607254634463308,0.0611271177136954,822,299,118.97,26.26,0.82,0.4,"low.risk",77.16,32.78,0.84,0.04,"low.risk",82.7466216216216,0.341132398806677,0.022922863855653,1,1,0,0,1,0
"561","5772",345,312,33,0.0956521739130435,578,0.088008994426425,0,0.298828125,0.0426700322019129,0.0876292954704847,0.0883886933823653,399,312,88.91,16.99,0.75,0.29,"low.risk",52.99,28.18,0.88,0.04,"low.risk",79.9255663430421,0.175082128633676,0.0353596025225935,1,1,1,0,1,0
"562","5791",312,274,38,0.121794871794872,197,0.0726986264807355,0,0.324137931034483,0.0484097648147835,0.0722079971452,0.073189255816271,180,274,50.26,9.72,0.66,0.16,"low.risk",31.27,26.05,0.91,0.07,"low.risk",66.4925925925926,0.150091654845544,0.0209142139748427,1,0,1,0,0,0
"563","5802",281,264,17,0.0604982206405694,270,0.0799175961112098,0,0.308016877637131,0.0431408272087021,0.0794637727357352,0.0803714194866843,232,264,88.42,11.82,0.68,0.19,"low.risk",36.6,26.73,0.9,0.06,"low.risk",71.8773946360153,0.150066748007661,0.0232041129766916,1,0,1,0,1,0
"564","5816",337,307,30,0.0890207715133531,673,0.0795557101401228,0,0.29922480620155,0.0374357790379235,0.0792171535635589,0.0798942667166868,602,307,123.11,21.92,0.79,0.35,"low.risk",79.09,31.23,0.85,0.03,"low.risk",80.4144736842105,0.103685723378696,0.0194068559680288,1,1,1,1,1,1
"565","5821",343,312,31,0.0903790087463557,651,0.0757883166584926,0,0.302721088435374,0.0371598114842372,0.0754576503595609,0.0761189829574243,502,312,116.4,19.63,0.77,0.33,"low.risk",61.69,28.72,0.87,0.04,"low.risk",82.7702265372168,0.163177859412614,0.0327067735881525,1,1,1,0,1,0
"566","5822",323,294,29,0.0897832817337462,395,0.0932908621725185,0,0.319587628865979,0.0403706926209211,0.0929095909571989,0.093672133387838,368,294,82.06,16.15,0.74,0.27,"low.risk",56.58,28.77,0.87,0.04,"low.risk",79.2405498281787,0.121249803718,0.0183635810363509,1,1,1,1,1,1
"567","5840",340,300,40,0.117647058823529,681,0.0743793902576565,0,0.25518341307815,0.0402167749297649,0.0740071821502452,0.0747515983650677,597,300,126.9,21.82,0.79,0.35,"low.risk",66.31,29.81,0.86,0.04,"low.risk",77.1245791245791,0.159410277536441,0.0203841842945947,1,1,1,0,1,0
"568","5841",271,250,21,0.077490774907749,44,0.0739297711265913,0,0.431818181818182,0.0589250491744229,0.0732751194959801,0.0745844227572025,38,250,18.43,1.29,0.53,0,"low.risk",NA,23.95,0.95,0.1,"low.risk",41.3448275862069,0.666089739886035,0.0350552648679552,1,0,0,0,0,0
"569","5842",322,317,5,0.015527950310559,183,0.0804944249196809,0,0.311764705882353,0.0524291557766827,0.0800352551618732,0.0809535946774887,141,317,66.59,7.84,0.63,0.13,"low.risk",31.88,25.66,0.91,0.07,"low.risk",70.4968152866242,0.26905771556827,0.0333446832180411,1,0,1,0,0,0
"570","5843",312,300,12,0.0384615384615384,312,0.0576976689616405,0,0.15112540192926,0.0246393712381314,0.0574696304440726,0.0579257074792085,269,300,105.23,13.04,0.7,0.22,"low.risk",68.72,26.67,0.9,0.06,"low.risk",71.5454545454545,0.425805229519151,0.0265682370233829,1,0,0,0,1,0
"571","5849",339,315,24,0.0707964601769911,507,0.0644463353584249,0,0.232741617357002,0.0396790236531913,0.0640966200894517,0.0647960506273981,444,315,107.36,18.18,0.76,0.31,"low.risk",49.33,28.63,0.87,0.04,"low.risk",73.7660256410256,0.151430857994403,0.0170232259798424,1,0,1,1,1,0
"572","5853",340,323,17,0.05,600,0.0977057371924204,0,0.315369261477046,0.0426158846416272,0.0973394552501154,0.0980720191347254,518,323,69.94,19.99,0.78,0.33,"low.risk",52.75,29.35,0.86,0.03,"low.risk",79.284375,0.172122977248594,0.0226171718684586,1,1,1,0,1,0
"573","5857",332,311,21,0.0632530120481928,476,0.127639512555278,0,0.400462962962963,0.0560519359143337,0.127139128377084,0.128139896733472,365,311,73.11,16.03,0.74,0.27,"low.risk",36.66,28.22,0.88,0.04,"low.risk",85.3766233766234,0.375388857347095,0.0310082329809787,1,1,0,0,1,0
"574","5858",348,309,39,0.112068965517241,615,0.0889141471968106,0,0.310286677908938,0.0458515937048567,0.0885021692459766,0.0893261251476447,430,309,103.49,17.82,0.76,0.3,"low.risk",56.53,28.99,0.87,0.04,"low.risk",80.578431372549,0.171462849826987,0.0386905337018293,1,1,1,0,1,0
"575","5865",347,321,26,0.0749279538904899,699,0.0745459840867515,0,0.355992844364937,0.0441913227521628,0.074163791006482,0.074928177167021,590,321,98.85,21.63,0.79,0.35,"low.risk",72.78,30.29,0.85,0.03,"low.risk",78.0880503144654,0.386535569049805,0.0195452077738678,1,1,0,1,1,0
"576","5866",332,307,25,0.0753012048192772,252,0.0757821800855755,0,0.266393442622951,0.034479083782821,0.0754703628650297,0.0760939973061213,215,307,57.95,11.06,0.68,0.19,"low.risk",37.93,26.25,0.91,0.06,"low.risk",76.9078947368421,0.185538782352907,0.0132227392609119,1,1,1,1,1,1
"577","5870",340,300,40,0.117647058823529,439,0.0635924012970464,0,0.26980198019802,0.0334541749129947,0.0632827813647888,0.0639020212293039,381,300,78.41,16.51,0.74,0.28,"low.risk",52.93,28.31,0.88,0.04,"low.risk",74.7979797979798,0.145596029337307,0.0239463092171654,1,0,1,0,1,0
"578","5893",288,279,9,0.03125,221,0.107646641014357,0,0.319444444444444,0.0506004183816108,0.107143017206924,0.108150264821789,190,279,72.33,10.13,0.66,0.16,"low.risk",44.72,26.37,0.91,0.06,"low.risk",68.8529411764706,0.269939879418178,0.0216690631623307,1,0,1,0,0,0
"579","5894",326,306,20,0.0613496932515337,342,0.0727025939866957,0,0.291021671826625,0.0419498629579385,0.0723219716534732,0.0730832163199181,243,306,90.63,12.11,0.69,0.21,"low.risk",92.66,26.25,0.91,0.06,"low.risk",74.8481848184819,0.165080879493586,0.0394939159275698,1,0,1,0,1,0
"580","5899",342,300,42,0.12280701754386,506,0.0540566994967866,0,0.274752475247525,0.0429969983864499,0.0536587602930157,0.0544546387005575,323,300,98.4,14.8,0.72,0.25,"low.risk",78,27.86,0.88,0.05,"low.risk",73.4915824915825,0.187286617002256,0.0459444352454311,1,0,1,0,1,0
"581","5910",351,318,33,0.094017094017094,684,0.112919723535672,0,0.294289897510981,0.0513683599886662,0.112471261145183,0.113368185926161,556,318,100.28,20.88,0.78,0.34,"low.risk",56.41,29.35,0.86,0.04,"low.risk",85.0190476190476,0.412670546100214,0.028974861859776,1,1,0,0,1,0
"582","5913",345,325,20,0.0579710144927537,777,0.0989203993099279,0,0.286931818181818,0.0458733117321821,0.0985285500942793,0.0993122485255764,595,325,143.36,21.74,0.79,0.36,"low.risk",72.05,30.42,0.85,0.03,"low.risk",86.5,0.196578316305945,0.0289958763490077,1,1,1,0,1,0
"583","5918",330,295,35,0.106060606060606,460,0.0708245824787557,0,0.280871670702179,0.0343605668543976,0.0705011744050632,0.0711479905524482,401,295,111.5,17.08,0.75,0.28,"low.risk",70.89,28.48,0.88,0.04,"low.risk",75.4828767123288,0.154078546253387,0.0199915372152609,1,1,1,1,1,1
"584","5919",315,300,15,0.0476190476190477,420,0.0966762115958897,0,0.325980392156863,0.0499439502726069,0.0962139780319087,0.0971384451598707,341,300,77.83,15.35,0.73,0.26,"low.risk",52.03,27.69,0.89,0.05,"low.risk",79.2222222222222,0.281959690159926,0.0305640237627837,1,1,1,0,1,0
"585","5921",389,338,51,0.131105398457584,758,0.0734191816373521,0,0.255968169761273,0.0334047297451439,0.0731448303637191,0.0736935329109851,690,338,82.77,23.7,0.81,0.38,"low.risk",61.92,32.33,0.84,0.03,"low.risk",81.1313432835821,0.175430066074785,0.0204764558526245,1,1,1,0,1,0
"586","5922",393,356,37,0.094147582697201,804,0.0697964112721716,0,0.292604501607717,0.0438541048806197,0.0694544771175779,0.0701383454267652,591,356,123.46,21.62,0.79,0.36,"low.risk",66.34,30.14,0.85,0.03,"low.risk",79.6770538243626,0.122333457708512,0.017711816180918,1,1,1,1,1,1
"587","5926",319,309,10,0.0313479623824452,197,0.0815799263914895,0,0.258883248730964,0.0387795387775122,0.0812314910672413,0.0819283617157377,179,309,68.47,9.59,0.66,0.16,"low.risk",26.91,25.97,0.91,0.06,"low.risk",67.8613861386139,0.381654962198681,0.0146739127046112,1,0,0,1,0,0
"588","5933",331,292,39,0.117824773413897,255,0.0812772823927052,0,0.316205533596838,0.0492207886751456,0.080809239009723,0.0817453257756874,244,292,64.8,12.18,0.69,0.2,"low.risk",37.74,26.89,0.9,0.06,"low.risk",72.4152249134948,0.191742208189389,0.01433303101996,1,0,1,1,1,0
"589","5936",269,242,27,0.100371747211896,207,0.0842660672301088,0,0.298429319371728,0.0395071242593227,0.0838126058245364,0.0847195286356812,167,242,58.32,9.27,0.65,0.14,"low.risk",33.74,25.64,0.92,0.07,"low.risk",71.5021097046414,0.224335800489617,0.0247238980498714,1,0,1,0,0,0
"590","5940",339,307,32,0.0943952802359882,718,0.109299803597461,0,0.316521739130435,0.0490078479945265,0.108856593126938,0.109743014067984,539,307,75.55,20.51,0.78,0.34,"low.risk",62.05,30.25,0.86,0.03,"low.risk",80.5164473684211,0.290838121237122,0.0314995424582143,1,1,1,0,1,0
"591","5941",311,288,23,0.0739549839228296,188,0.0749633194836445,0,0.281609195402299,0.0415760253852086,0.0745624697630918,0.0753641692041972,150,288,69.16,8.34,0.64,0.13,"low.risk",36.41,25.32,0.93,0.08,"low.risk",69.0465949820789,0.213336934756241,0.0280815629401715,1,0,1,0,0,0
"592","5942",341,327,14,0.0410557184750733,488,0.120640349411031,0,0.297916666666667,0.0571838835619943,0.120154877707674,0.121125821114388,345,327,71.12,15.42,0.73,0.27,"low.risk",31.77,27.27,0.89,0.05,"low.risk",80.0866873065015,0.46029547629221,0.0317822490570047,1,1,0,0,1,0
"593","5943",350,315,35,0.1,1460,0.0685565735222964,0,0.255411255411255,0.0395617045259292,0.0682078922578517,0.068905254786741,1263,315,196.35,33.13,0.85,0.44,"low.risk",109.19,37.41,0.82,0.06,"low.risk",87.2147435897436,0.156832904260882,0.0190409548095747,1,1,1,1,1,1
"594","5944",330,290,40,0.121212121212121,599,0.0929793107926568,0,0.292153589315526,0.0347901196483717,0.092646203887654,0.0933124176976595,509,290,111.38,19.84,0.77,0.32,"low.risk",61.94,30.52,0.86,0.04,"low.risk",81.205574912892,0.224622227661922,0.0193049514617176,1,1,1,1,1,1
"595","5945",338,306,32,0.0946745562130178,518,0.0737450644488803,0,0.245726495726496,0.0381529518670139,0.0733988925061137,0.074091236391647,391,306,124.07,16.78,0.74,0.28,"low.risk",84.9,27.95,0.88,0.04,"low.risk",83.5313531353135,0.245773247672068,0.0370070681803555,1,1,1,0,1,0
"596","5949",330,305,25,0.0757575757575758,468,0.0877698626264992,0,0.297826086956522,0.0464831026328606,0.0873467238511923,0.0881930014018062,399,305,106.45,17,0.75,0.29,"low.risk",63.77,28.52,0.87,0.04,"low.risk",77.2086092715232,0.160310509504023,0.021370895630159,1,1,1,0,1,0
"597","5950",341,320,21,0.0615835777126099,650,0.0864846775090495,0,0.275272161741835,0.0439205877881818,0.0861036369541159,0.086865718063983,496,320,114.7,19.47,0.77,0.33,"low.risk",85.9,29.54,0.86,0.03,"low.risk",78.3028391167192,0.188342160256589,0.0280318676343236,1,1,1,0,1,0
"598","5958",322,318,4,0.0124223602484472,288,0.0754708863335496,0,0.208333333333333,0.0362577280934975,0.0751543446448894,0.0757874280222098,198,318,72.03,10.37,0.67,0.18,"low.risk",16.71,24.76,0.93,0.08,"high.risk",74.531847133758,0.529107504449239,0.0464694512671844,0,0,0,0,1,0
"599","5960",344,305,39,0.113372093023256,591,0.091294898587471,0,0.298892988929889,0.0410713657172359,0.0909210232132939,0.0916687739616481,535,305,113.25,20.42,0.78,0.33,"low.risk",78.63,30.56,0.85,0.03,"low.risk",84.6788079470199,0.265656143631493,0.0176566793067178,1,1,1,1,1,1
"600","5968",320,307,13,0.040625,77,0.0463463132933087,0,0.246575342465753,0.0378418895587926,0.0460040839899795,0.0466885425966379,69,307,55.66,3.68,0.57,0.04,"low.risk",11.82,24.22,0.95,0.09,"high.risk",36.8866396761134,0.192497795328888,0.0156371218686537,0,0,1,1,0,0
"601","5974",327,307,20,0.0611620795107034,603,0.0903444442161919,0,0.302583025830258,0.0419049204694034,0.0899654702298103,0.0907234182025736,560,307,111.96,20.99,0.78,0.34,"low.risk",71.1,30.6,0.85,0.03,"low.risk",81.7269736842105,0.146578516182001,0.0121611576882514,1,1,1,1,1,1
"602","5977",340,306,34,0.1,433,0.0783458676848524,0,0.304709141274238,0.0412970797932986,0.0779711682279804,0.0787205671417245,373,306,84.1,16.27,0.74,0.28,"low.risk",47.38,28.4,0.88,0.04,"low.risk",76.4521452145215,0.138979261937421,0.0239138644856675,1,1,1,0,1,0
"603","5980",308,288,20,0.064935064935065,414,0.0734733477505986,0,0.226912928759894,0.0256373882559928,0.07322616828063,0.0737205272205671,376,288,108.24,16.4,0.74,0.27,"low.risk",51.11,28,0.88,0.05,"low.risk",80.459649122807,0.266106112486463,0.0162043708299565,1,1,1,1,1,1
"604","5981",301,279,22,0.0730897009966778,375,0.0988286866683791,0,0.353760445682451,0.0490104673328389,0.0983408875759676,0.0993164857607907,342,279,95,15.43,0.73,0.26,"low.risk",59.16,28.2,0.88,0.05,"low.risk",79.0471014492754,0.243936511928468,0.0205946871031991,1,1,1,0,1,0
"605","5990",275,268,7,0.0254545454545455,124,0.0652978331606668,0,0.319672131147541,0.037225076273252,0.0649120970029387,0.0656835693183949,102,268,56.76,5.89,0.6,0.08,"low.risk",30.99,25.01,0.93,0.08,"low.risk",55.1153846153846,0.206268928628768,0.0299408338524259,1,0,1,0,0,0
"606","5G01360",317,311,6,0.0189274447949527,354,0.087567355123722,0,0.236196319018405,0.0382111864637173,0.087226238036068,0.087908472211376,261,311,78.54,12.74,0.7,0.22,"low.risk",40.88,25.99,0.91,0.06,"low.risk",69.9512987012987,0.19465955152517,0.0365700043505062,1,0,1,0,1,0
"607","5G02270",309,299,10,0.0323624595469255,276,0.0845278075326451,0,0.256809338521401,0.0401283006121222,0.0841551740029732,0.0849004410623171,214,299,42.49,11.04,0.68,0.19,"low.risk",24.72,25.99,0.91,0.07,"high.risk",75.5796610169491,0.551505499694739,0.0277079593917678,0,1,0,0,1,0
"608","5G02480",353,328,25,0.0708215297450425,535,0.0932955874920467,0,0.295258620689655,0.0526173023956576,0.092850248551541,0.0937409264325525,391,328,107.41,16.74,0.75,0.29,"low.risk",77.02,27.17,0.89,0.05,"low.risk",80.6338461538462,0.312570940491677,0.0312746578666824,1,1,1,0,1,0
"609","5G02810",278,259,19,0.0683453237410072,429,0.0810996828863539,0,0.21256038647343,0.0342923820235091,0.0807319633187516,0.0814674024539562,295,259,60.19,14.03,0.71,0.23,"low.risk",64.76,28.14,0.88,0.05,"low.risk",71.90234375,0.423523801871569,0.0391388976234031,1,0,0,0,1,0
"610","5G02820",370,351,19,0.0513513513513514,759,0.0741189898486414,0,0.229485396383866,0.0448707857268081,0.0737641374535949,0.0744738422436879,669,351,134.16,23.26,0.81,0.38,"low.risk",82.03,29.87,0.85,0.03,"low.risk",80.0344827586207,0.728237854436928,0.0182334250362215,1,1,0,1,1,0
"611","5G03280",372,331,41,0.110215053763441,1628,0.0750586372482601,0,0.248464163822526,0.0354119737863138,0.0747616403723018,0.0753556341242184,1175,331,193.83,31.86,0.85,0.44,"low.risk",95.24,35.61,0.82,0.05,"low.risk",86.6798780487805,0.441272132353732,0.0338000408262783,1,1,0,0,1,0
"612","5G03430",284,279,5,0.0176056338028169,225,0.0548305968536863,0,0.15606936416185,0.0314381749685031,0.0545176940382007,0.0551434996691719,163,279,65.91,8.96,0.65,0.14,"low.risk",26.01,25.28,0.93,0.08,"low.risk",55.8768115942029,0.380223866425892,0.044156524110803,1,0,0,0,0,0
"613","5G04360",222,220,2,0.00900900900900903,195,0.0853895942196822,0,0.185567010309278,0.030809297731284,0.0850005192323281,0.0857786692070362,183,220,65.14,10.07,0.66,0.15,"low.risk",52.12,25.84,0.91,0.07,"low.risk",64.9170506912442,0.382885637082171,0.0202936495677527,1,0,0,0,0,0
